instance_date,area_name_en,property_type_en,property_sub_type_en,rooms_en,reg_type_en,procedure_area,actual_worth,meter_sale_price,building_name_en,trans_group_en,nearest_metro_en,nearest_mall_en,sqft,ppsf
2022-12-26,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Off-Plan,105.4,1843240.0,17481.0,Creek Rise,Sales,Creek,The Beach,1135.0,1624.0
2022-12-25,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,85.8,1451604.0,16910.0,Creek Beach,Sales,Creek,The Beach,924.0,1571.0
2022-12-06,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Ready,74.4,1394541.0,18740.0,Canal Front Residences,Sales,Creek,The Beach,801.0,1741.0
2022-12-27,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,75.3,1271648.0,16878.0,The Cove,Sales,Creek,The Beach,811.0,1568.0
2022-12-21,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,64.8,1099350.0,16953.0,Creek Horizon,Sales,Creek,The Beach,698.0,1575.0
2022-12-09,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,86.9,1674585.0,19278.0,Harbour Views,Sales,Creek,The Beach,935.0,1791.0
2022-12-10,DUBAI CREEK HARBOUR,Apartment,Apartment,4 B/R,Ready,268.9,4532004.0,16856.0,Lotus,Sales,Creek,The Beach,2894.0,1566.0
2022-12-05,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Off-Plan,132.7,2321928.0,17502.0,Grove,Sales,Creek,The Beach,1428.0,1626.0
2022-12-06,DUBAI CREEK HARBOUR,Apartment,Apartment,4 B/R,Off-Plan,305.0,5256083.0,17233.0,Island Park,Sales,Creek,The Beach,3283.0,1601.0
2022-12-16,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Off-Plan,93.1,1709412.0,18363.0,Lotus,Sales,Creek,The Beach,1002.0,1706.0
2022-12-02,DUBAI CREEK HARBOUR,Apartment,Apartment,3 B/R,Ready,181.3,3425760.0,18891.0,Island Park,Sales,Creek,The Beach,1952.0,1755.0
2022-12-09,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Off-Plan,101.4,1995439.0,19687.0,Island Park,Sales,Creek,The Beach,1091.0,1829.0
2022-12-19,DUBAI CREEK HARBOUR,Apartment,Apartment,3 B/R,Off-Plan,183.7,3133545.0,17061.0,Cedar,Sales,Creek,The Beach,1977.0,1585.0
2022-12-04,DUBAI CREEK HARBOUR,Apartment,Apartment,4 B/R,Off-Plan,306.5,5687476.0,18557.0,Grove,Sales,Creek,The Beach,3299.0,1724.0
2022-12-16,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,64.7,1158840.0,17922.0,Cedar,Sales,Creek,The Beach,696.0,1665.0
2022-12-15,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Ready,126.9,2404160.0,18945.0,Grove,Sales,Creek,The Beach,1366.0,1760.0
2022-12-01,DUBAI CREEK HARBOUR,Apartment,Apartment,4 B/R,Ready,290.6,4917216.0,16921.0,Creek Vista,Sales,Creek,The Beach,3128.0,1572.0
2022-12-18,DUBAI CREEK HARBOUR,Apartment,Apartment,4 B/R,Ready,316.9,5815755.0,18353.0,Cedar,Sales,Creek,The Beach,3411.0,1705.0
2022-12-10,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Ready,139.2,2465708.0,17718.0,Creek Vista,Sales,Creek,The Beach,1498.0,1646.0
2022-12-25,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,70.0,1203384.0,17179.0,The Cove,Sales,Creek,The Beach,753.0,1598.0
2022-12-06,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Off-Plan,113.2,1914696.0,16921.0,Orchid,Sales,Creek,The Beach,1218.0,1572.0
2022-12-03,DUBAI CREEK HARBOUR,Apartment,Apartment,4 B/R,Off-Plan,247.4,4178247.0,16889.0,Creek Vista,Sales,Creek,The Beach,2663.0,1569.0
2022-12-03,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Ready,134.1,2492061.0,18589.0,Vida Creek Harbour,Sales,Creek,The Beach,1443.0,1727.0
2022-12-25,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Off-Plan,102.3,1742883.0,17039.0,The Cove,Sales,Creek,The Beach,1101.0,1583.0
2022-12-24,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Off-Plan,111.6,2114961.0,18955.0,Creek Rise,Sales,Creek,The Beach,1201.0,1761.0
2022-12-13,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Off-Plan,230.0,3085096.0,13412.0,Creek Waters 2,Sales,Creek,The Beach,2476.0,1246.0
2022-12-20,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Ready,205.9,3224280.0,15662.0,Harbour Cove,Sales,Creek,The Beach,2216.0,1455.0
2022-12-05,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Ready,225.2,3277248.0,14553.0,Creek Beach Townhouses,Sales,Creek,The Beach,2424.0,1352.0
2022-12-08,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Ready,190.4,3052450.0,16028.0,Creek Beach Townhouses,Sales,Creek,The Beach,2049.0,1490.0
2022-12-02,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Ready,228.4,3636861.0,15920.0,Creek Beach Townhouses,Sales,Creek,The Beach,2458.0,1480.0
2022-12-14,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Off-Plan,237.6,3284472.0,13821.0,Harbour Cove,Sales,Creek,The Beach,2558.0,1284.0
2022-12-15,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Off-Plan,212.9,3364656.0,15802.0,Creek Beach Townhouses,Sales,Creek,The Beach,2292.0,1468.0
2022-12-03,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Ready,237.5,3471048.0,14618.0,The Cove Townhouses,Sales,Creek,The Beach,2556.0,1358.0
2022-12-17,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Off-Plan,214.6,3465000.0,16146.0,Creek Beach Townhouses,Sales,Creek,The Beach,2310.0,1500.0
2022-12-06,DUBAI CREEK HARBOUR,Townhouse,Townhouse,4 B/R,Ready,294.8,4315280.0,14639.0,Creek Waters 2,Sales,Creek,The Beach,3173.0,1360.0
2022-12-16,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Ready,186.1,2732092.0,14682.0,The Cove Townhouses,Sales,Creek,The Beach,2003.0,1364.0
2022-12-15,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Off-Plan,238.7,3650549.0,15296.0,Creek Beach Townhouses,Sales,Creek,The Beach,2569.0,1421.0
2022-12-19,DUBAI CREEK HARBOUR,Townhouse,Townhouse,4 B/R,Ready,299.1,4691540.0,15683.0,Creek Waters,Sales,Creek,The Beach,3220.0,1457.0
2022-12-17,DUBAI CREEK HARBOUR,Townhouse,Townhouse,4 B/R,Off-Plan,348.8,5384670.0,15436.0,Creek Waters 2,Sales,Creek,The Beach,3754.0,1434.0
2022-12-13,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Ready,236.6,3647304.0,15414.0,Harbour Cove,Sales,Creek,The Beach,2547.0,1432.0
2022-12-19,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Off-Plan,199.7,3055150.0,15296.0,Harbour Cove,Sales,Creek,The Beach,2150.0,1421.0
2022-12-06,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Off-Plan,202.2,2696064.0,13337.0,Creek Beach Townhouses,Sales,Creek,The Beach,2176.0,1239.0
2022-12-27,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Off-Plan,223.6,3345730.0,14962.0,Creek Beach Townhouses,Sales,Creek,The Beach,2407.0,1390.0
2022-12-22,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Off-Plan,228.2,3384368.0,14833.0,The Cove Townhouses,Sales,Creek,The Beach,2456.0,1378.0
2022-12-14,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Ready,232.7,3346680.0,14381.0,Harbour Cove,Sales,Creek,The Beach,2505.0,1336.0
2022-12-10,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Off-Plan,229.1,3415410.0,14908.0,The Cove Townhouses,Sales,Creek,The Beach,2466.0,1385.0
2022-12-12,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Ready,204.1,3023072.0,14811.0,Harbour Cove,Sales,Creek,The Beach,2197.0,1376.0
2022-12-27,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Off-Plan,204.0,3087576.0,15134.0,Creek Waters,Sales,Creek,The Beach,2196.0,1406.0
2022-12-07,DUBAI CREEK HARBOUR,Townhouse,Townhouse,4 B/R,Off-Plan,282.2,4186364.0,14833.0,Creek Waters,Sales,Creek,The Beach,3038.0,1378.0
2022-12-18,DUBAI CREEK HARBOUR,Townhouse,Townhouse,4 B/R,Off-Plan,262.5,4117482.0,15683.0,The Cove Townhouses,Sales,Creek,The Beach,2826.0,1457.0
2022-12-21,DUBAI CREEK HARBOUR,Townhouse,Townhouse,4 B/R,Off-Plan,288.6,4242796.0,14704.0,Creek Beach Townhouses,Sales,Creek,The Beach,3106.0,1366.0
2022-12-19,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Ready,224.2,3547110.0,15823.0,The Cove Townhouses,Sales,Creek,The Beach,2413.0,1470.0
2022-12-02,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Off-Plan,244.4,3525540.0,14424.0,Creek Waters 2,Sales,Creek,The Beach,2631.0,1340.0
2022-12-04,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Off-Plan,217.2,3200722.0,14736.0,The Cove Townhouses,Sales,Creek,The Beach,2338.0,1369.0
2022-12-17,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Off-Plan,186.8,2674630.0,14316.0,Creek Waters,Sales,Creek,The Beach,2011.0,1330.0
2022-12-17,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Off-Plan,259.4,4204752.0,16211.0,Creek Waters 2,Sales,Creek,The Beach,2792.0,1506.0
2022-12-03,DUBAI CREEK HARBOUR,Townhouse,Townhouse,4 B/R,Off-Plan,260.5,3805028.0,14607.0,Creek Waters,Sales,Creek,The Beach,2804.0,1357.0
2022-12-14,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Off-Plan,225.0,3151022.0,14004.0,Creek Waters,Sales,Creek,The Beach,2422.0,1301.0
2022-12-19,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Ready,190.4,3054500.0,16038.0,Creek Waters 2,Sales,Creek,The Beach,2049.0,1491.0
2022-12-02,DUBAI CREEK HARBOUR,Townhouse,Townhouse,4 B/R,Off-Plan,285.3,4253335.0,14908.0,Harbour Cove,Sales,Creek,The Beach,3071.0,1385.0
2022-12-18,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Off-Plan,219.3,2941806.0,13412.0,The Cove Townhouses,Sales,Creek,The Beach,2361.0,1246.0
2022-12-10,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Off-Plan,259.2,3808350.0,14693.0,Harbour Cove,Sales,Creek,The Beach,2790.0,1365.0
2022-12-09,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Ready,198.0,3104867.0,15683.0,Creek Waters 2,Sales,Creek,The Beach,2131.0,1457.0
2022-12-06,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Ready,216.8,3220920.0,14854.0,Creek Waters 2,Sales,Creek,The Beach,2334.0,1380.0
2022-12-05,DUBAI CREEK HARBOUR,Townhouse,Townhouse,4 B/R,Off-Plan,272.6,3999042.0,14671.0,Creek Beach Townhouses,Sales,Creek,The Beach,2934.0,1363.0
2022-12-17,DUBAI CREEK HARBOUR,Townhouse,Townhouse,4 B/R,Off-Plan,274.7,4261037.0,15511.0,Creek Waters,Sales,Creek,The Beach,2957.0,1441.0
2022-12-02,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Off-Plan,190.8,2816034.0,14757.0,Creek Beach Townhouses,Sales,Creek,The Beach,2054.0,1371.0
2022-12-21,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Ready,255.7,3731712.0,14596.0,Creek Waters 2,Sales,Creek,The Beach,2752.0,1356.0
2022-12-06,DUBAI CREEK HARBOUR,Townhouse,Townhouse,4 B/R,Ready,343.4,5070912.0,14768.0,The Cove Townhouses,Sales,Creek,The Beach,3696.0,1372.0
2022-12-04,DUBAI CREEK HARBOUR,Townhouse,Townhouse,4 B/R,Ready,341.6,5033813.0,14736.0,The Cove Townhouses,Sales,Creek,The Beach,3677.0,1369.0
2022-12-10,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Ready,218.7,3462734.0,15834.0,Harbour Cove,Sales,Creek,The Beach,2354.0,1471.0
2022-12-02,DUBAI CREEK HARBOUR,Townhouse,Townhouse,4 B/R,Off-Plan,273.9,4047604.0,14779.0,The Cove Townhouses,Sales,Creek,The Beach,2948.0,1373.0
2022-12-08,DUBAI CREEK HARBOUR,Townhouse,Townhouse,4 B/R,Ready,287.6,4467528.0,15532.0,Harbour Cove,Sales,Creek,The Beach,3096.0,1443.0
2022-12-20,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Off-Plan,255.4,3658919.0,14327.0,The Cove Townhouses,Sales,Creek,The Beach,2749.0,1331.0
2022-12-10,DUBAI CREEK HARBOUR,Townhouse,Townhouse,4 B/R,Off-Plan,275.9,4119390.0,14930.0,The Cove Townhouses,Sales,Creek,The Beach,2970.0,1387.0
2022-12-21,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Ready,238.7,3707067.0,15532.0,Harbour Cove,Sales,Creek,The Beach,2569.0,1443.0
2022-12-16,DUBAI CREEK HARBOUR,Townhouse,Townhouse,4 B/R,Ready,338.1,5043654.0,14919.0,Creek Beach Townhouses,Sales,Creek,The Beach,3639.0,1386.0
2022-12-12,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Ready,219.4,2987930.0,13616.0,Creek Waters 2,Sales,Creek,The Beach,2362.0,1265.0
2022-12-04,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Off-Plan,196.3,2787047.0,14198.0,Creek Waters 2,Sales,Creek,The Beach,2113.0,1319.0
2022-12-23,DUBAI CREEK HARBOUR,Townhouse,Townhouse,4 B/R,Ready,350.1,4594411.0,13121.0,The Cove Townhouses,Sales,Creek,The Beach,3768.0,1219.0
2022-12-12,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Off-Plan,211.4,3213712.0,15199.0,The Cove Townhouses,Sales,Creek,The Beach,2276.0,1412.0
2022-12-10,DUBAI CREEK HARBOUR,Townhouse,Townhouse,4 B/R,Off-Plan,309.5,4233701.0,13681.0,The Cove Townhouses,Sales,Creek,The Beach,3331.0,1271.0
2022-12-12,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Off-Plan,201.5,3023586.0,15005.0,Creek Waters,Sales,Creek,The Beach,2169.0,1394.0
2022-12-20,DUBAI CREEK HARBOUR,Townhouse,Townhouse,4 B/R,Off-Plan,349.8,5056395.0,14456.0,The Cove Townhouses,Sales,Creek,The Beach,3765.0,1343.0
2022-12-27,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Off-Plan,216.5,3287630.0,15188.0,The Cove Townhouses,Sales,Creek,The Beach,2330.0,1411.0
2022-12-25,DUBAI CREEK HARBOUR,Townhouse,Townhouse,4 B/R,Off-Plan,339.3,4575956.0,13487.0,Creek Waters,Sales,Creek,The Beach,3652.0,1253.0
2022-12-24,DUBAI CREEK HARBOUR,Townhouse,Townhouse,4 B/R,Ready,307.9,4285002.0,13918.0,Harbour Cove,Sales,Creek,The Beach,3314.0,1293.0
2023-01-12,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Ready,63.6,1197380.0,18815.0,The Cove,Sales,Creek,The Beach,685.0,1748.0
2023-01-18,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,70.1,1152885.0,16437.0,Vida Creek Harbour,Sales,Creek,The Beach,755.0,1527.0
2023-01-21,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,68.1,1356050.0,19913.0,Canal Front Residences,Sales,Creek,The Beach,733.0,1850.0
2023-01-18,DUBAI CREEK HARBOUR,Apartment,Apartment,4 B/R,Off-Plan,293.7,4975414.0,16943.0,Grove,Sales,Creek,The Beach,3161.0,1574.0
2023-01-18,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,64.3,1172248.0,18234.0,Creek Horizon,Sales,Creek,The Beach,692.0,1694.0
2023-01-15,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Off-Plan,101.4,2001636.0,19730.0,The Cove,Sales,Creek,The Beach,1091.0,1835.0
2023-01-22,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,86.4,1624710.0,18805.0,Cedar,Sales,Creek,The Beach,930.0,1747.0
2023-01-09,DUBAI CREEK HARBOUR,Apartment,Apartment,Studio,Off-Plan,39.7,717360.0,18084.0,Creek Horizon,Sales,Creek,The Beach,427.0,1680.0
2023-01-15,DUBAI CREEK HARBOUR,Apartment,Apartment,3 B/R,Ready,175.0,2961648.0,16921.0,Harbour Views,Sales,Creek,The Beach,1884.0,1572.0
2023-01-03,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Off-Plan,100.4,1909046.0,19009.0,Cedar,Sales,Creek,The Beach,1081.0,1766.0
2023-01-08,DUBAI CREEK HARBOUR,Apartment,Apartment,3 B/R,Off-Plan,187.0,3214761.0,17190.0,The Cove,Sales,Creek,The Beach,2013.0,1597.0
2023-01-06,DUBAI CREEK HARBOUR,Apartment,Apartment,3 B/R,Off-Plan,154.7,3065265.0,19817.0,Canal Front Residences,Sales,Creek,The Beach,1665.0,1841.0
2023-01-09,DUBAI CREEK HARBOUR,Apartment,Apartment,Studio,Off-Plan,48.6,934601.0,19235.0,The Cove,Sales,Creek,The Beach,523.0,1787.0
2023-01-27,DUBAI CREEK HARBOUR,Apartment,Apartment,3 B/R,Off-Plan,168.6,3214365.0,19063.0,Creek Vista,Sales,Creek,The Beach,1815.0,1771.0
2023-01-13,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Ready,115.8,1830374.0,15812.0,Creek Vista,Sales,Creek,The Beach,1246.0,1469.0
2023-01-23,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,83.7,1451511.0,17341.0,Creek Rise,Sales,Creek,The Beach,901.0,1611.0
2023-01-21,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Ready,103.9,1859234.0,17901.0,Harbour Views,Sales,Creek,The Beach,1118.0,1663.0
2023-01-20,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Ready,133.4,2425404.0,18180.0,Creek Beach,Sales,Creek,The Beach,1436.0,1689.0
2023-01-24,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Off-Plan,138.9,2465255.0,17750.0,Creek Vista,Sales,Creek,The Beach,1495.0,1649.0
2023-01-16,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,79.3,1556842.0,19623.0,Island Park,Sales,Creek,The Beach,854.0,1823.0
2023-01-14,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Ready,122.9,2270268.0,18471.0,Creek Vista,Sales,Creek,The Beach,1323.0,1716.0
2023-01-24,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Ready,69.2,1309710.0,18923.0,The Cove,Sales,Creek,The Beach,745.0,1758.0
2023-01-07,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Off-Plan,126.0,2286216.0,18148.0,Lotus,Sales,Creek,The Beach,1356.0,1686.0
2023-01-04,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,61.7,1035840.0,16792.0,The Cove,Sales,Creek,The Beach,664.0,1560.0
2023-01-17,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Ready,134.6,2618343.0,19451.0,Orchid,Sales,Creek,The Beach,1449.0,1807.0
2023-01-06,DUBAI CREEK HARBOUR,Apartment,Apartment,4 B/R,Ready,321.4,5598280.0,17416.0,The Cove,Sales,Creek,The Beach,3460.0,1618.0
2023-01-08,DUBAI CREEK HARBOUR,Apartment,Apartment,Studio,Off-Plan,48.8,921900.0,18902.0,Creek Beach,Sales,Creek,The Beach,525.0,1756.0
2023-01-16,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Off-Plan,98.2,1883574.0,19181.0,Island Park,Sales,Creek,The Beach,1057.0,1782.0
2023-01-26,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Ready,66.1,1127646.0,17072.0,The Cove,Sales,Creek,The Beach,712.0,1584.0
2023-01-13,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Off-Plan,104.7,1847153.0,17642.0,Lotus,Sales,Creek,The Beach,1127.0,1639.0
2023-01-11,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,85.2,1528639.0,17944.0,Lotus,Sales,Creek,The Beach,917.0,1667.0
2023-01-08,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Ready,87.5,1576908.0,18019.0,Canal Front Residences,Sales,Creek,The Beach,942.0,1674.0
2023-01-18,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Ready,110.7,1786808.0,16135.0,Creek Beach,Sales,Creek,The Beach,1192.0,1499.0
2023-01-02,DUBAI CREEK HARBOUR,Apartment,Apartment,3 B/R,Off-Plan,164.1,2898006.0,17664.0,The Cove,Sales,Creek,The Beach,1766.0,1641.0
2023-01-14,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Ready,77.2,1428489.0,18503.0,Vida Creek Harbour,Sales,Creek,The Beach,831.0,1719.0
2023-01-25,DUBAI CREEK HARBOUR,Apartment,Apartment,Studio,Off-Plan,39.1,641604.0,16404.0,Creek Beach,Sales,Creek,The Beach,421.0,1524.0
2023-01-10,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,78.5,1647750.0,20990.0,Harbour Views,Sales,Creek,The Beach,845.0,1950.0
2023-01-26,DUBAI CREEK HARBOUR,Apartment,Apartment,3 B/R,Off-Plan,200.9,3504060.0,17438.0,Creek Beach,Sales,Creek,The Beach,2162.0,1621.0
2023-01-17,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,82.1,1532856.0,18665.0,The Cove,Sales,Creek,The Beach,884.0,1734.0
2023-01-18,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,61.2,1230353.0,20096.0,Harbour Views,Sales,Creek,The Beach,659.0,1867.0
2023-01-07,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Ready,107.7,1996957.0,18546.0,Canal Front Residences,Sales,Creek,The Beach,1159.0,1723.0
2023-01-06,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Ready,73.7,1365546.0,18536.0,The Cove,Sales,Creek,The Beach,793.0,1722.0
2023-01-13,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,62.5,1074781.0,17190.0,Cedar,Sales,Creek,The Beach,673.0,1597.0
2023-01-19,DUBAI CREEK HARBOUR,Apartment,Apartment,4 B/R,Off-Plan,296.8,5086440.0,17136.0,Orchid,Sales,Creek,The Beach,3195.0,1592.0
2023-01-12,DUBAI CREEK HARBOUR,Apartment,Apartment,4 B/R,Off-Plan,283.4,5496100.0,19397.0,Canal Front Residences,Sales,Creek,The Beach,3051.0,1801.0
2023-01-05,DUBAI CREEK HARBOUR,Apartment,Apartment,Studio,Off-Plan,49.0,888522.0,18148.0,Island Park,Sales,Creek,The Beach,527.0,1686.0
2023-01-22,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Off-Plan,96.4,1716852.0,17804.0,Grove,Sales,Creek,The Beach,1038.0,1654.0
2023-01-17,DUBAI CREEK HARBOUR,Apartment,Apartment,4 B/R,Off-Plan,315.9,6191400.0,19601.0,Creek Beach,Sales,Creek,The Beach,3400.0,1821.0
2023-01-07,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,80.6,1486884.0,18439.0,Harbour Views,Sales,Creek,The Beach,868.0,1713.0
2023-01-16,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Ready,84.6,1494040.0,17653.0,Creek Beach,Sales,Creek,The Beach,911.0,1640.0
2023-01-22,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Ready,94.9,1602496.0,16878.0,Lotus,Sales,Creek,The Beach,1022.0,1568.0
2023-01-21,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Off-Plan,97.4,1821424.0,18708.0,Creek Beach,Sales,Creek,The Beach,1048.0,1738.0
2023-01-17,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,81.6,1443432.0,17696.0,Island Park,Sales,Creek,The Beach,878.0,1644.0
2023-01-20,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Ready,67.4,1136075.0,16867.0,Creek Gate,Sales,Creek,The Beach,725.0,1567.0
2023-01-02,DUBAI CREEK HARBOUR,Apartment,Apartment,3 B/R,Off-Plan,199.6,3355176.0,16813.0,Creek Beach,Sales,Creek,The Beach,2148.0,1562.0
2023-01-08,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Ready,112.0,1998342.0,17836.0,Harbour Views,Sales,Creek,The Beach,1206.0,1657.0
2023-01-13,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,81.1,1395927.0,17212.0,Grove,Sales,Creek,The Beach,873.0,1599.0
2023-01-23,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Off-Plan,120.0,2173144.0,18105.0,Canal Front Residences,Sales,Creek,The Beach,1292.0,1682.0
2023-01-16,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Off-Plan,134.2,2517190.0,18751.0,Lotus,Sales,Creek,The Beach,1445.0,1742.0
2023-01-24,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,71.4,1250394.0,17502.0,Creek Rise,Sales,Creek,The Beach,769.0,1626.0
2023-01-04,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,60.5,1136646.0,18794.0,Vida Creek Harbour,Sales,Creek,The Beach,651.0,1746.0
2023-01-06,DUBAI CREEK HARBOUR,Apartment,Apartment,Studio,Ready,39.1,754432.0,19289.0,Harbour Views,Sales,Creek,The Beach,421.0,1792.0
2023-01-08,DUBAI CREEK HARBOUR,Apartment,Apartment,3 B/R,Off-Plan,161.9,2801001.0,17298.0,Orchid,Sales,Creek,The Beach,1743.0,1607.0
2023-01-18,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Ready,117.1,2133612.0,18213.0,Cedar,Sales,Creek,The Beach,1260.0,1693.0
2023-01-02,DUBAI CREEK HARBOUR,Apartment,Apartment,3 B/R,Off-Plan,159.7,3018564.0,18902.0,Creek Horizon,Sales,Creek,The Beach,1719.0,1756.0
